"","species","GRTS.Cell.ID","Quadrant","detection"
"1762","MYEV",195242,"SW3","●"
"1763","MYEV",206394,"NE",NA
"1764","MYEV",206394,"NW","●"
"1765","MYEV",206394,"SE","●"
"1766","MYEV",206394,"SW","●"
"1767","MYEV",212266,"NE","●"
"1768","MYEV",212266,"NW","●"
"1769","MYEV",212266,"SE","●"
"1770","MYEV",212266,"SW","●"
"1771","MYEV",212266,"Transects",NA
"1772","MYEV",212906,"NW","●"
"1773","MYEV",212906,"SE","●"
"1774","MYEV",212906,"SW","●"
"1775","MYEV",216746,"NW","●"
"1776","MYEV",216746,"SE","●"
"1777","MYEV",216746,"SW1","●"
"1778","MYEV",216746,"SW2",NA
"1779","MYEV",218282,"SE","●"
"1780","MYEV",218282,"SW","●"
"1781","MYEV",219626,"SW","●"
"1782","MYEV",230186,"NE","●"
"1783","MYEV",230186,"SE","●"
"1784","MYEV",230186,"Transects","●"
"1785","MYEV",241002,"NE","●"
"1786","MYEV",241002,"NW","●"
"1787","MYEV",241002,"Transects",NA
"1788","MYEV",243562,"NE","●"
"1789","MYEV",243562,"SE","●"
"1790","MYEV",243562,"SW2","●"
"1791","MYEV",252394,"NW","●"
"1792","MYEV",265749,"NW","●"
"1793","MYEV",265749,"SE","●"
"1794","MYEV",265749,"SW","●"
"1795","MYEV",268521,"NE","●"
"1796","MYEV",268521,"NW","●"
"1797","MYEV",268521,"SE","●"
"1798","MYEV",268521,"Transects",NA
"1799","MYEV",271731,"SE1","●"
"1800","MYEV",271731,"SE2","●"
"1801","MYEV",271731,"SW","●"
"1802","MYEV",273050,"NE","●"
"1803","MYEV",273050,"NE2","●"
"1804","MYEV",273050,"SE1","●"
"1805","MYEV",273050,"SE2",NA
"1806","MYEV",283586,"NE",NA
"1807","MYEV",283586,"NW",NA
"1808","MYEV",283586,"SE",NA
"1809","MYEV",283586,"SW",NA
"1810","MYEV",294832,"NE",NA
"1811","MYEV",294832,"NW",NA
"1812","MYEV",294832,"SE",NA
"1813","MYEV",294832,"SW",NA
"1814","MYEV",294832,"Transects",NA
"1815","MYEV",317428,"NE","●"
"1816","MYEV",317428,"NW","●"
"1817","MYEV",317428,"SE","●"
"1818","MYEV",326072,"NW",NA
"1819","MYEV",326072,"SW","●"
"1820","MYEV",326072,"Transects",NA
"1821","MYLU",986,"NE","●"
"1822","MYLU",986,"SE","●"
"1823","MYLU",1194,"NW","●"
"1824","MYLU",1194,"SW2","●"
"1825","MYLU",5994,"NE","●"
"1826","MYLU",5994,"SE","●"
"1827","MYLU",6202,"NE","●"
"1828","MYLU",6202,"SW","●"
"1829","MYLU",9466,"NE","●"
"1830","MYLU",9466,"NW","●"
"1831","MYLU",9466,"SE","●"
"1832","MYLU",9466,"SW","●"
"1833","MYLU",9466,"Transects",NA
"1834","MYLU",12522,"NW",NA
"1835","MYLU",12522,"SE",NA
"1836","MYLU",16426,"NE","●"
"1837","MYLU",16426,"SE","●"
"1838","MYLU",17706,"NW",NA
"1839","MYLU",17706,"SE","●"
"1840","MYLU",17706,"Transects","●"
"1841","MYLU",19514,"SW","●"
"1842","MYLU",20330,"NE","●"
"1843","MYLU",20330,"SE","●"
"1844","MYLU",20330,"SW1","●"
"1845","MYLU",20330,"SW2","●"
"1846","MYLU",20730,"NE","●"
"1847","MYLU",20730,"NW","●"
"1848","MYLU",20730,"SE","●"
"1849","MYLU",20730,"SW",NA
"1850","MYLU",20730,"Transects","●"
"1851","MYLU",26170,"NE","●"
"1852","MYLU",26170,"NW","●"
"1853","MYLU",26170,"SE","●"
"1854","MYLU",26170,"SW","●"
"1855","MYLU",37274,"NE","●"
"1856","MYLU",37274,"SE","●"
"1857","MYLU",37274,"SW","●"
"1858","MYLU",42026,"NE","●"
"1859","MYLU",42026,"NW","●"
"1860","MYLU",42026,"SE","●"
"1861","MYLU",42026,"SW","●"
"1862","MYLU",47210,"NE","●"
"1863","MYLU",47210,"NW","●"
"1864","MYLU",47210,"SE","●"
"1865","MYLU",47322,"NE","●"
"1866","MYLU",47322,"NW","●"
"1867","MYLU",47322,"SW","●"
"1868","MYLU",47322,"Transects","●"
"1869","MYLU",58842,"NW","●"
"1870","MYLU",58842,"SE","●"
"1871","MYLU",58842,"SW","●"
"1872","MYLU",60586,"NW","●"
"1873","MYLU",60586,"SW","●"
"1874","MYLU",60586,"Transects","●"
"1875","MYLU",70250,"NW","●"
"1876","MYLU",70250,"Transects","●"
"1877","MYLU",73002,"NE","●"
"1878","MYLU",73002,"SE","●"
"1879","MYLU",73002,"SW","●"
"1880","MYLU",73002,"Transects",NA
"1881","MYLU",73786,"NW","●"
"1882","MYLU",73786,"SE","●"
"1883","MYLU",73786,"Transects",NA
"1884","MYLU",77162,"NW1","●"
"1885","MYLU",77162,"NW2","●"
"1886","MYLU",77162,"SW","●"
"1887","MYLU",77162,"Transects",NA
"1888","MYLU",79018,"NE","●"
"1889","MYLU",79018,"NW","●"
"1890","MYLU",79018,"SE","●"
"1891","MYLU",79018,"SW","●"
"1892","MYLU",79018,"Transects",NA
"1893","MYLU",86074,"NE",NA
"1894","MYLU",86074,"SW","○"
"1895","MYLU",89962,"NE",NA
"1896","MYLU",89962,"SE","●"
"1897","MYLU",89962,"SW","●"
"1898","MYLU",93290,"NW","●"
"1899","MYLU",93290,"SE","●"
"1900","MYLU",93290,"SW","●"
"1901","MYLU",93290,"Transects","●"
"1902","MYLU",110378,"NE","●"
"1903","MYLU",110378,"NW","●"
"1904","MYLU",110378,"SE","●"
"1905","MYLU",110378,"SW","●"
"1906","MYLU",114602,"NE","●"
"1907","MYLU",114602,"NW","●"
"1908","MYLU",114602,"SE","●"
"1909","MYLU",114602,"SW","●"
"1910","MYLU",115322,"NW","●"
"1911","MYLU",115322,"SE","●"
"1912","MYLU",115322,"SW","●"
"1913","MYLU",127850,"NW","●"
"1914","MYLU",127850,"SE1",NA
"1915","MYLU",127850,"SW","●"
"1916","MYLU",132650,"SE","●"
"1917","MYLU",132650,"SW",NA
"1918","MYLU",143274,"NE","●"
"1919","MYLU",143274,"NW","●"
"1920","MYLU",143274,"SE","●"
"1921","MYLU",143274,"SW","●"
"1922","MYLU",145578,"NE","●"
"1923","MYLU",145578,"NW","●"
"1924","MYLU",145578,"SE","●"
"1925","MYLU",145578,"SW","●"
"1926","MYLU",147306,"NE1","●"
"1927","MYLU",147306,"NE2","●"
"1928","MYLU",147306,"SE1","●"
"1929","MYLU",147306,"SE2","●"
"1930","MYLU",147306,"Transects",NA
"1931","MYLU",151210,"NE","●"
"1932","MYLU",175354,"SW","●"
"1933","MYLU",186330,"NE","●"
"1934","MYLU",186330,"NW","●"
"1935","MYLU",186490,"NW","●"
"1936","MYLU",186490,"SW","●"
"1937","MYLU",194666,"NE","●"
"1938","MYLU",194666,"SE1","●"
"1939","MYLU",194666,"SE2","●"
"1940","MYLU",195242,"SE","●"
"1941","MYLU",195242,"SE2","●"
"1942","MYLU",195242,"SW","●"
"1943","MYLU",195242,"SW2","●"
"1944","MYLU",195242,"SW3","●"
"1945","MYLU",206394,"NE","●"
"1946","MYLU",206394,"NW","●"
"1947","MYLU",206394,"SE","●"
"1948","MYLU",206394,"SW","●"
"1949","MYLU",212266,"NE","●"
"1950","MYLU",212266,"NW","○"
"1951","MYLU",212266,"SE","●"
"1952","MYLU",212266,"SW","●"
"1953","MYLU",212266,"Transects",NA
"1954","MYLU",212906,"NW","●"
"1955","MYLU",212906,"SE","●"
"1956","MYLU",212906,"SW","●"
"1957","MYLU",216746,"NW","●"
"1958","MYLU",216746,"SE","●"
"1959","MYLU",216746,"SW1","●"
"1960","MYLU",216746,"SW2","●"
"1961","MYLU",218282,"SE","●"
"1962","MYLU",218282,"SW","●"
"1963","MYLU",219626,"SW","●"
"1964","MYLU",230186,"NE","●"
"1965","MYLU",230186,"SE","●"
"1966","MYLU",230186,"Transects","●"
"1967","MYLU",241002,"NE","●"
"1968","MYLU",241002,"NW","●"
"1969","MYLU",241002,"Transects",NA
"1970","MYLU",243562,"NE","●"
"1971","MYLU",243562,"SE","●"
"1972","MYLU",243562,"SW2","●"
"1973","MYLU",252394,"NW","●"
"1974","MYLU",265749,"NW","●"
"1975","MYLU",265749,"SE","●"
"1976","MYLU",265749,"SW","●"
"1977","MYLU",268521,"NE","●"
"1978","MYLU",268521,"NW","●"
"1979","MYLU",268521,"SE","●"
"1980","MYLU",268521,"Transects",NA
"1981","MYLU",271731,"SE1","●"
"1982","MYLU",271731,"SE2","●"
"1983","MYLU",271731,"SW","●"
"1984","MYLU",273050,"NE","●"
"1985","MYLU",273050,"NE2","●"
"1986","MYLU",273050,"SE1","●"
"1987","MYLU",273050,"SE2","●"
"1988","MYLU",283586,"NE",NA
"1989","MYLU",283586,"NW",NA
"1990","MYLU",283586,"SE",NA
"1991","MYLU",283586,"SW",NA
"1992","MYLU",294832,"NE","●"
"1993","MYLU",294832,"NW","●"
"1994","MYLU",294832,"SE","●"
"1995","MYLU",294832,"SW","●"
"1996","MYLU",294832,"Transects","●"
"1997","MYLU",317428,"NE","●"
"1998","MYLU",317428,"NW","●"
"1999","MYLU",317428,"SE","●"
"2000","MYLU",326072,"NW","●"
"2001","MYLU",326072,"SW","●"
"2002","MYLU",326072,"Transects",NA
"2003","MYSE",986,"NE",NA
"2004","MYSE",986,"SE",NA
"2005","MYSE",1194,"NW",NA
"2006","MYSE",1194,"SW2","●"
"2007","MYSE",5994,"NE",NA
"2008","MYSE",5994,"SE",NA
"2009","MYSE",6202,"NE",NA
"2010","MYSE",6202,"SW",NA
"2011","MYSE",9466,"NE",NA
"2012","MYSE",9466,"NW","○"
"2013","MYSE",9466,"SE",NA
"2014","MYSE",9466,"SW","○"
"2015","MYSE",9466,"Transects",NA
"2016","MYSE",12522,"NW",NA
"2017","MYSE",12522,"SE",NA
"2018","MYSE",16426,"NE",NA
"2019","MYSE",16426,"SE",NA
"2020","MYSE",17706,"NW",NA
"2021","MYSE",17706,"SE",NA
"2022","MYSE",17706,"Transects",NA
"2023","MYSE",19514,"SW",NA
"2024","MYSE",20330,"NE",NA
"2025","MYSE",20330,"SE",NA
"2026","MYSE",20330,"SW1",NA
"2027","MYSE",20330,"SW2",NA
"2028","MYSE",20730,"NE","●"
"2029","MYSE",20730,"NW","○"
"2030","MYSE",20730,"SE",NA
"2031","MYSE",20730,"SW",NA
"2032","MYSE",20730,"Transects",NA
"2033","MYSE",26170,"NE",NA
"2034","MYSE",26170,"NW",NA
"2035","MYSE",26170,"SE",NA
"2036","MYSE",26170,"SW",NA
"2037","MYSE",37274,"NE",NA
"2038","MYSE",37274,"SE",NA
"2039","MYSE",37274,"SW",NA
"2040","MYSE",42026,"NE",NA
"2041","MYSE",42026,"NW",NA
"2042","MYSE",42026,"SE","●"
"2043","MYSE",42026,"SW","●"
"2044","MYSE",47210,"NE",NA
"2045","MYSE",47210,"NW",NA
"2046","MYSE",47210,"SE",NA
"2047","MYSE",47322,"NE","●"
"2048","MYSE",47322,"NW","●"
"2049","MYSE",47322,"SW","●"
"2050","MYSE",47322,"Transects",NA
"2051","MYSE",58842,"NW",NA
"2052","MYSE",58842,"SE","●"
"2053","MYSE",58842,"SW",NA
"2054","MYSE",60586,"NW",NA
"2055","MYSE",60586,"SW",NA
"2056","MYSE",60586,"Transects",NA
"2057","MYSE",70250,"NW",NA
"2058","MYSE",70250,"Transects",NA
"2059","MYSE",73002,"NE",NA
"2060","MYSE",73002,"SE",NA
"2061","MYSE",73002,"SW",NA
"2062","MYSE",73002,"Transects",NA
"2063","MYSE",73786,"NW",NA
"2064","MYSE",73786,"SE",NA
"2065","MYSE",73786,"Transects",NA
"2066","MYSE",77162,"NW1",NA
"2067","MYSE",77162,"NW2",NA
"2068","MYSE",77162,"SW","●"
"2069","MYSE",77162,"Transects",NA
"2070","MYSE",79018,"NE",NA
"2071","MYSE",79018,"NW",NA
"2072","MYSE",79018,"SE",NA
"2073","MYSE",79018,"SW","●"
"2074","MYSE",79018,"Transects",NA
"2075","MYSE",86074,"NE",NA
"2076","MYSE",86074,"SW",NA
"2077","MYSE",89962,"NE",NA
"2078","MYSE",89962,"SE",NA
"2079","MYSE",89962,"SW",NA
"2080","MYSE",93290,"NW",NA
"2081","MYSE",93290,"SE",NA
"2082","MYSE",93290,"SW",NA
"2083","MYSE",93290,"Transects",NA
"2084","MYSE",110378,"NE",NA
"2085","MYSE",110378,"NW",NA
"2086","MYSE",110378,"SE",NA
"2087","MYSE",110378,"SW",NA
"2088","MYSE",114602,"NE",NA
"2089","MYSE",114602,"NW",NA
"2090","MYSE",114602,"SE",NA
"2091","MYSE",114602,"SW",NA
"2092","MYSE",115322,"NW","●"
"2093","MYSE",115322,"SE","●"
"2094","MYSE",115322,"SW","●"
"2095","MYSE",127850,"NW",NA
"2096","MYSE",127850,"SE1",NA
"2097","MYSE",127850,"SW",NA
"2098","MYSE",132650,"SE",NA
"2099","MYSE",132650,"SW",NA
"2100","MYSE",143274,"NE",NA
"2101","MYSE",143274,"NW",NA
"2102","MYSE",143274,"SE",NA
"2103","MYSE",143274,"SW",NA
"2104","MYSE",145578,"NE",NA
"2105","MYSE",145578,"NW",NA
"2106","MYSE",145578,"SE",NA
"2107","MYSE",145578,"SW",NA
"2108","MYSE",147306,"NE1",NA
"2109","MYSE",147306,"NE2",NA
"2110","MYSE",147306,"SE1",NA
"2111","MYSE",147306,"SE2",NA
"2112","MYSE",147306,"Transects",NA
"2113","MYSE",151210,"NE",NA
"2114","MYSE",175354,"SW","●"
"2115","MYSE",186330,"NE","●"
"2116","MYSE",186330,"NW",NA
"2117","MYSE",186490,"NW","●"
"2118","MYSE",186490,"SW",NA
"2119","MYSE",194666,"NE",NA
"2120","MYSE",194666,"SE1",NA
"2121","MYSE",194666,"SE2",NA
"2122","MYSE",195242,"SE",NA
"2123","MYSE",195242,"SE2",NA
"2124","MYSE",195242,"SW",NA
"2125","MYSE",195242,"SW2",NA
"2126","MYSE",195242,"SW3",NA
"2127","MYSE",206394,"NE",NA
"2128","MYSE",206394,"NW",NA
"2129","MYSE",206394,"SE",NA
"2130","MYSE",206394,"SW",NA
"2131","MYSE",212266,"NE",NA
"2132","MYSE",212266,"NW",NA
"2133","MYSE",212266,"SE",NA
"2134","MYSE",212266,"SW",NA
"2135","MYSE",212266,"Transects",NA
"2136","MYSE",212906,"NW",NA
"2137","MYSE",212906,"SE",NA
"2138","MYSE",212906,"SW",NA
"2139","MYSE",216746,"NW",NA
"2140","MYSE",216746,"SE",NA
"2141","MYSE",216746,"SW1",NA
"2142","MYSE",216746,"SW2",NA
"2143","MYSE",218282,"SE",NA
"2144","MYSE",218282,"SW","●"
"2145","MYSE",219626,"SW",NA
"2146","MYSE",230186,"NE",NA
"2147","MYSE",230186,"SE",NA
"2148","MYSE",230186,"Transects",NA
"2149","MYSE",241002,"NE","●"
"2150","MYSE",241002,"NW","●"
"2151","MYSE",241002,"Transects",NA
"2152","MYSE",243562,"NE","●"
"2153","MYSE",243562,"SE",NA
"2154","MYSE",243562,"SW2",NA
"2155","MYSE",252394,"NW",NA
"2156","MYSE",265749,"NW",NA
"2157","MYSE",265749,"SE",NA
"2158","MYSE",265749,"SW",NA
"2159","MYSE",268521,"NE","○"
"2160","MYSE",268521,"NW",NA
"2161","MYSE",268521,"SE",NA
"2162","MYSE",268521,"Transects",NA
"2163","MYSE",271731,"SE1","●"
"2164","MYSE",271731,"SE2","●"
"2165","MYSE",271731,"SW","●"
"2166","MYSE",273050,"NE",NA
"2167","MYSE",273050,"NE2",NA
"2168","MYSE",273050,"SE1",NA
"2169","MYSE",273050,"SE2",NA
"2170","MYSE",283586,"NE",NA
"2171","MYSE",283586,"NW",NA
"2172","MYSE",283586,"SE",NA
"2173","MYSE",283586,"SW",NA
"2174","MYSE",294832,"NE","●"
"2175","MYSE",294832,"NW","●"
"2176","MYSE",294832,"SE","●"
"2177","MYSE",294832,"SW","●"
"2178","MYSE",294832,"Transects",NA
"2179","MYSE",317428,"NE",NA
"2180","MYSE",317428,"NW",NA
"2181","MYSE",317428,"SE",NA
"2182","MYSE",326072,"NW",NA
"2183","MYSE",326072,"SW",NA
"2184","MYSE",326072,"Transects",NA
"2185","MYTH",986,"NE",NA
"2186","MYTH",986,"SE",NA
"2187","MYTH",1194,"NW",NA
"2188","MYTH",1194,"SW2",NA
"2189","MYTH",5994,"NE","○"
"2190","MYTH",5994,"SE","●"
"2191","MYTH",6202,"NE",NA
"2192","MYTH",6202,"SW",NA
"2193","MYTH",9466,"NE",NA
"2194","MYTH",9466,"NW",NA
"2195","MYTH",9466,"SE",NA
"2196","MYTH",9466,"SW",NA
"2197","MYTH",9466,"Transects",NA
"2198","MYTH",12522,"NW",NA
"2199","MYTH",12522,"SE",NA
"2200","MYTH",16426,"NE",NA
"2201","MYTH",16426,"SE",NA
"2202","MYTH",17706,"NW",NA
"2203","MYTH",17706,"SE","○"
"2204","MYTH",17706,"Transects",NA
"2205","MYTH",19514,"SW",NA
"2206","MYTH",20330,"NE",NA
"2207","MYTH",20330,"SE",NA
"2208","MYTH",20330,"SW1",NA
"2209","MYTH",20330,"SW2",NA
"2210","MYTH",20730,"NE",NA
"2211","MYTH",20730,"NW",NA
"2212","MYTH",20730,"SE",NA
"2213","MYTH",20730,"SW",NA
"2214","MYTH",20730,"Transects",NA
"2215","MYTH",26170,"NE",NA
"2216","MYTH",26170,"NW",NA
"2217","MYTH",26170,"SE",NA
"2218","MYTH",26170,"SW",NA
"2219","MYTH",37274,"NE",NA
"2220","MYTH",37274,"SE",NA
"2221","MYTH",37274,"SW",NA
"2222","MYTH",42026,"NE",NA
"2223","MYTH",42026,"NW",NA
"2224","MYTH",42026,"SE",NA
"2225","MYTH",42026,"SW",NA
"2226","MYTH",47210,"NE",NA
"2227","MYTH",47210,"NW","○"
"2228","MYTH",47210,"SE",NA
"2229","MYTH",47322,"NE",NA
"2230","MYTH",47322,"NW",NA
"2231","MYTH",47322,"SW",NA
"2232","MYTH",47322,"Transects",NA
"2233","MYTH",58842,"NW",NA
"2234","MYTH",58842,"SE",NA
"2235","MYTH",58842,"SW",NA
"2236","MYTH",60586,"NW",NA
"2237","MYTH",60586,"SW",NA
"2238","MYTH",60586,"Transects",NA
"2239","MYTH",70250,"NW",NA
"2240","MYTH",70250,"Transects",NA
"2241","MYTH",73002,"NE","●"
"2242","MYTH",73002,"SE",NA
"2243","MYTH",73002,"SW","○"
"2244","MYTH",73002,"Transects",NA
"2245","MYTH",73786,"NW",NA
"2246","MYTH",73786,"SE",NA
"2247","MYTH",73786,"Transects",NA
"2248","MYTH",77162,"NW1",NA
"2249","MYTH",77162,"NW2",NA
"2250","MYTH",77162,"SW",NA
"2251","MYTH",77162,"Transects",NA
"2252","MYTH",79018,"NE",NA
"2253","MYTH",79018,"NW",NA
"2254","MYTH",79018,"SE",NA
"2255","MYTH",79018,"SW",NA
"2256","MYTH",79018,"Transects",NA
"2257","MYTH",86074,"NE",NA
"2258","MYTH",86074,"SW",NA
"2259","MYTH",89962,"NE",NA
"2260","MYTH",89962,"SE","●"
"2261","MYTH",89962,"SW",NA
"2262","MYTH",93290,"NW","●"
"2263","MYTH",93290,"SE","●"
"2264","MYTH",93290,"SW","●"
"2265","MYTH",93290,"Transects","●"
"2266","MYTH",110378,"NE",NA
"2267","MYTH",110378,"NW","○"
"2268","MYTH",110378,"SE",NA
"2269","MYTH",110378,"SW","●"
"2270","MYTH",114602,"NE",NA
"2271","MYTH",114602,"NW",NA
"2272","MYTH",114602,"SE",NA
"2273","MYTH",114602,"SW",NA
"2274","MYTH",115322,"NW",NA
"2275","MYTH",115322,"SE",NA
"2276","MYTH",115322,"SW",NA
"2277","MYTH",127850,"NW",NA
"2278","MYTH",127850,"SE1",NA
"2279","MYTH",127850,"SW","●"
"2280","MYTH",132650,"SE","○"
"2281","MYTH",132650,"SW",NA
"2282","MYTH",143274,"NE",NA
"2283","MYTH",143274,"NW",NA
"2284","MYTH",143274,"SE",NA
"2285","MYTH",143274,"SW",NA
"2286","MYTH",145578,"NE",NA
"2287","MYTH",145578,"NW",NA
"2288","MYTH",145578,"SE",NA
"2289","MYTH",145578,"SW","●"
"2290","MYTH",147306,"NE1",NA
"2291","MYTH",147306,"NE2","●"
"2292","MYTH",147306,"SE1","●"
"2293","MYTH",147306,"SE2",NA
"2294","MYTH",147306,"Transects",NA
"2295","MYTH",151210,"NE",NA
"2296","MYTH",175354,"SW",NA
"2297","MYTH",186330,"NE",NA
"2298","MYTH",186330,"NW",NA
"2299","MYTH",186490,"NW",NA
"2300","MYTH",186490,"SW",NA
"2301","MYTH",194666,"NE",NA
"2302","MYTH",194666,"SE1","●"
"2303","MYTH",194666,"SE2",NA
"2304","MYTH",195242,"SE",NA
"2305","MYTH",195242,"SE2",NA
"2306","MYTH",195242,"SW",NA
"2307","MYTH",195242,"SW2",NA
"2308","MYTH",195242,"SW3",NA
"2309","MYTH",206394,"NE",NA
"2310","MYTH",206394,"NW",NA
"2311","MYTH",206394,"SE",NA
"2312","MYTH",206394,"SW",NA
"2313","MYTH",212266,"NE","●"
"2314","MYTH",212266,"NW",NA
"2315","MYTH",212266,"SE","●"
"2316","MYTH",212266,"SW","●"
"2317","MYTH",212266,"Transects",NA
"2318","MYTH",212906,"NW",NA
"2319","MYTH",212906,"SE",NA
"2320","MYTH",212906,"SW",NA
"2321","MYTH",216746,"NW",NA
"2322","MYTH",216746,"SE",NA
"2323","MYTH",216746,"SW1",NA
"2324","MYTH",216746,"SW2",NA
"2325","MYTH",218282,"SE",NA
"2326","MYTH",218282,"SW",NA
"2327","MYTH",219626,"SW",NA
"2328","MYTH",230186,"NE",NA
"2329","MYTH",230186,"SE","●"
"2330","MYTH",230186,"Transects",NA
"2331","MYTH",241002,"NE",NA
"2332","MYTH",241002,"NW",NA
"2333","MYTH",241002,"Transects",NA
"2334","MYTH",243562,"NE",NA
"2335","MYTH",243562,"SE",NA
"2336","MYTH",243562,"SW2",NA
