"","species","GRTS.Cell.ID","Quadrant","detection"
"2337","MYTH",252394,"NW",NA
"2338","MYTH",265749,"NW","●"
"2339","MYTH",265749,"SE","●"
"2340","MYTH",265749,"SW",NA
"2341","MYTH",268521,"NE",NA
"2342","MYTH",268521,"NW",NA
"2343","MYTH",268521,"SE",NA
"2344","MYTH",268521,"Transects",NA
"2345","MYTH",271731,"SE1",NA
"2346","MYTH",271731,"SE2",NA
"2347","MYTH",271731,"SW",NA
"2348","MYTH",273050,"NE",NA
"2349","MYTH",273050,"NE2",NA
"2350","MYTH",273050,"SE1",NA
"2351","MYTH",273050,"SE2",NA
"2352","MYTH",283586,"NE",NA
"2353","MYTH",283586,"NW",NA
"2354","MYTH",283586,"SE",NA
"2355","MYTH",283586,"SW",NA
"2356","MYTH",294832,"NE",NA
"2357","MYTH",294832,"NW",NA
"2358","MYTH",294832,"SE",NA
"2359","MYTH",294832,"SW",NA
"2360","MYTH",294832,"Transects",NA
"2361","MYTH",317428,"NE",NA
"2362","MYTH",317428,"NW",NA
"2363","MYTH",317428,"SE",NA
"2364","MYTH",326072,"NW",NA
"2365","MYTH",326072,"SW",NA
"2366","MYTH",326072,"Transects",NA
"2367","MYVO",986,"NE","●"
"2368","MYVO",986,"SE","●"
"2369","MYVO",1194,"NW","●"
"2370","MYVO",1194,"SW2","●"
"2371","MYVO",5994,"NE","●"
"2372","MYVO",5994,"SE","●"
"2373","MYVO",6202,"NE","○"
"2374","MYVO",6202,"SW","●"
"2375","MYVO",9466,"NE","●"
"2376","MYVO",9466,"NW","●"
"2377","MYVO",9466,"SE","●"
"2378","MYVO",9466,"SW","●"
"2379","MYVO",9466,"Transects",NA
"2380","MYVO",12522,"NW",NA
"2381","MYVO",12522,"SE",NA
"2382","MYVO",16426,"NE","●"
"2383","MYVO",16426,"SE","●"
"2384","MYVO",17706,"NW",NA
"2385","MYVO",17706,"SE","○"
"2386","MYVO",17706,"Transects","●"
"2387","MYVO",19514,"SW","●"
"2388","MYVO",20330,"NE","●"
"2389","MYVO",20330,"SE","○"
"2390","MYVO",20330,"SW1","○"
"2391","MYVO",20330,"SW2","●"
"2392","MYVO",20730,"NE","●"
"2393","MYVO",20730,"NW","●"
"2394","MYVO",20730,"SE","●"
"2395","MYVO",20730,"SW",NA
"2396","MYVO",20730,"Transects","●"
"2397","MYVO",26170,"NE",NA
"2398","MYVO",26170,"NW",NA
"2399","MYVO",26170,"SE",NA
"2400","MYVO",26170,"SW",NA
"2401","MYVO",37274,"NE","●"
"2402","MYVO",37274,"SE","●"
"2403","MYVO",37274,"SW","●"
"2404","MYVO",42026,"NE","●"
"2405","MYVO",42026,"NW","●"
"2406","MYVO",42026,"SE","●"
"2407","MYVO",42026,"SW","●"
"2408","MYVO",47210,"NE",NA
"2409","MYVO",47210,"NW",NA
"2410","MYVO",47210,"SE",NA
"2411","MYVO",47322,"NE","●"
"2412","MYVO",47322,"NW","●"
"2413","MYVO",47322,"SW","●"
"2414","MYVO",47322,"Transects","●"
"2415","MYVO",58842,"NW","●"
"2416","MYVO",58842,"SE","●"
"2417","MYVO",58842,"SW","●"
"2418","MYVO",60586,"NW","●"
"2419","MYVO",60586,"SW","●"
"2420","MYVO",60586,"Transects","●"
"2421","MYVO",70250,"NW","●"
"2422","MYVO",70250,"Transects","●"
"2423","MYVO",73002,"NE","●"
"2424","MYVO",73002,"SE","●"
"2425","MYVO",73002,"SW","●"
"2426","MYVO",73002,"Transects",NA
"2427","MYVO",73786,"NW","●"
"2428","MYVO",73786,"SE","●"
"2429","MYVO",73786,"Transects",NA
"2430","MYVO",77162,"NW1","●"
"2431","MYVO",77162,"NW2","●"
"2432","MYVO",77162,"SW","●"
"2433","MYVO",77162,"Transects",NA
"2434","MYVO",79018,"NE","●"
"2435","MYVO",79018,"NW","●"
"2436","MYVO",79018,"SE","●"
"2437","MYVO",79018,"SW","●"
"2438","MYVO",79018,"Transects",NA
"2439","MYVO",86074,"NE",NA
"2440","MYVO",86074,"SW","○"
"2441","MYVO",89962,"NE",NA
"2442","MYVO",89962,"SE","●"
"2443","MYVO",89962,"SW","●"
"2444","MYVO",93290,"NW","●"
"2445","MYVO",93290,"SE","●"
"2446","MYVO",93290,"SW","●"
"2447","MYVO",93290,"Transects","●"
"2448","MYVO",110378,"NE","●"
"2449","MYVO",110378,"NW","●"
"2450","MYVO",110378,"SE","●"
"2451","MYVO",110378,"SW","●"
"2452","MYVO",114602,"NE","●"
"2453","MYVO",114602,"NW","●"
"2454","MYVO",114602,"SE","●"
"2455","MYVO",114602,"SW","○"
"2456","MYVO",115322,"NW","●"
"2457","MYVO",115322,"SE","●"
"2458","MYVO",115322,"SW","●"
"2459","MYVO",127850,"NW","●"
"2460","MYVO",127850,"SE1",NA
"2461","MYVO",127850,"SW","●"
"2462","MYVO",132650,"SE","●"
"2463","MYVO",132650,"SW",NA
"2464","MYVO",143274,"NE","●"
"2465","MYVO",143274,"NW","●"
"2466","MYVO",143274,"SE","●"
"2467","MYVO",143274,"SW","●"
"2468","MYVO",145578,"NE","○"
"2469","MYVO",145578,"NW","●"
"2470","MYVO",145578,"SE","●"
"2471","MYVO",145578,"SW","●"
"2472","MYVO",147306,"NE1",NA
"2473","MYVO",147306,"NE2",NA
"2474","MYVO",147306,"SE1","○"
"2475","MYVO",147306,"SE2",NA
"2476","MYVO",147306,"Transects",NA
"2477","MYVO",151210,"NE","●"
"2478","MYVO",175354,"SW","●"
"2479","MYVO",186330,"NE","●"
"2480","MYVO",186330,"NW","●"
"2481","MYVO",186490,"NW","●"
"2482","MYVO",186490,"SW","●"
"2483","MYVO",194666,"NE","●"
"2484","MYVO",194666,"SE1","●"
"2485","MYVO",194666,"SE2","●"
"2486","MYVO",195242,"SE","●"
"2487","MYVO",195242,"SE2","●"
"2488","MYVO",195242,"SW","●"
"2489","MYVO",195242,"SW2","●"
"2490","MYVO",195242,"SW3","●"
"2491","MYVO",206394,"NE",NA
"2492","MYVO",206394,"NW",NA
"2493","MYVO",206394,"SE",NA
"2494","MYVO",206394,"SW",NA
"2495","MYVO",212266,"NE",NA
"2496","MYVO",212266,"NW","●"
"2497","MYVO",212266,"SE","○"
"2498","MYVO",212266,"SW","●"
"2499","MYVO",212266,"Transects",NA
"2500","MYVO",212906,"NW","●"
"2501","MYVO",212906,"SE","●"
"2502","MYVO",212906,"SW","●"
"2503","MYVO",216746,"NW","○"
"2504","MYVO",216746,"SE","○"
"2505","MYVO",216746,"SW1","●"
"2506","MYVO",216746,"SW2","●"
"2507","MYVO",218282,"SE","○"
"2508","MYVO",218282,"SW","●"
"2509","MYVO",219626,"SW","●"
"2510","MYVO",230186,"NE","●"
"2511","MYVO",230186,"SE","●"
"2512","MYVO",230186,"Transects","●"
"2513","MYVO",241002,"NE","●"
"2514","MYVO",241002,"NW","●"
"2515","MYVO",241002,"Transects",NA
"2516","MYVO",243562,"NE","●"
"2517","MYVO",243562,"SE",NA
"2518","MYVO",243562,"SW2","●"
"2519","MYVO",252394,"NW","●"
"2520","MYVO",265749,"NW","●"
"2521","MYVO",265749,"SE","●"
"2522","MYVO",265749,"SW","●"
"2523","MYVO",268521,"NE","●"
"2524","MYVO",268521,"NW","●"
"2525","MYVO",268521,"SE","●"
"2526","MYVO",268521,"Transects",NA
"2527","MYVO",271731,"SE1","●"
"2528","MYVO",271731,"SE2","●"
"2529","MYVO",271731,"SW","●"
"2530","MYVO",273050,"NE","●"
"2531","MYVO",273050,"NE2","○"
"2532","MYVO",273050,"SE1","●"
"2533","MYVO",273050,"SE2","●"
"2534","MYVO",283586,"NE",NA
"2535","MYVO",283586,"NW",NA
"2536","MYVO",283586,"SE",NA
"2537","MYVO",283586,"SW",NA
"2538","MYVO",294832,"NE","●"
"2539","MYVO",294832,"NW","●"
"2540","MYVO",294832,"SE","●"
"2541","MYVO",294832,"SW","●"
"2542","MYVO",294832,"Transects","●"
"2543","MYVO",317428,"NE","●"
"2544","MYVO",317428,"NW","●"
"2545","MYVO",317428,"SE","●"
"2546","MYVO",326072,"NW","●"
"2547","MYVO",326072,"SW","●"
"2548","MYVO",326072,"Transects",NA
"2549","MYYU",986,"NE",NA
"2550","MYYU",986,"SE","○"
"2551","MYYU",1194,"NW","●"
"2552","MYYU",1194,"SW2","●"
"2553","MYYU",5994,"NE","●"
"2554","MYYU",5994,"SE","●"
"2555","MYYU",6202,"NE","○"
"2556","MYYU",6202,"SW","●"
"2557","MYYU",9466,"NE",NA
"2558","MYYU",9466,"NW",NA
"2559","MYYU",9466,"SE",NA
"2560","MYYU",9466,"SW",NA
"2561","MYYU",9466,"Transects",NA
"2562","MYYU",12522,"NW","●"
"2563","MYYU",12522,"SE",NA
"2564","MYYU",16426,"NE",NA
"2565","MYYU",16426,"SE",NA
"2566","MYYU",17706,"NW","○"
"2567","MYYU",17706,"SE","○"
"2568","MYYU",17706,"Transects",NA
"2569","MYYU",19514,"SW","●"
"2570","MYYU",20330,"NE","●"
"2571","MYYU",20330,"SE","○"
"2572","MYYU",20330,"SW1","●"
"2573","MYYU",20330,"SW2","●"
"2574","MYYU",20730,"NE",NA
"2575","MYYU",20730,"NW",NA
"2576","MYYU",20730,"SE",NA
"2577","MYYU",20730,"SW",NA
"2578","MYYU",20730,"Transects",NA
"2579","MYYU",26170,"NE",NA
"2580","MYYU",26170,"NW",NA
"2581","MYYU",26170,"SE",NA
"2582","MYYU",26170,"SW",NA
"2583","MYYU",37274,"NE",NA
"2584","MYYU",37274,"SE",NA
"2585","MYYU",37274,"SW",NA
"2586","MYYU",42026,"NE",NA
"2587","MYYU",42026,"NW",NA
"2588","MYYU",42026,"SE",NA
"2589","MYYU",42026,"SW",NA
"2590","MYYU",47210,"NE",NA
"2591","MYYU",47210,"NW",NA
"2592","MYYU",47210,"SE",NA
"2593","MYYU",47322,"NE",NA
"2594","MYYU",47322,"NW",NA
"2595","MYYU",47322,"SW",NA
"2596","MYYU",47322,"Transects",NA
"2597","MYYU",58842,"NW",NA
"2598","MYYU",58842,"SE",NA
"2599","MYYU",58842,"SW",NA
"2600","MYYU",60586,"NW","○"
"2601","MYYU",60586,"SW","○"
"2602","MYYU",60586,"Transects","○"
"2603","MYYU",70250,"NW","○"
"2604","MYYU",70250,"Transects","○"
"2605","MYYU",73002,"NE","●"
"2606","MYYU",73002,"SE","○"
"2607","MYYU",73002,"SW","○"
"2608","MYYU",73002,"Transects",NA
"2609","MYYU",73786,"NW","●"
"2610","MYYU",73786,"SE","●"
"2611","MYYU",73786,"Transects",NA
"2612","MYYU",77162,"NW1","●"
"2613","MYYU",77162,"NW2","●"
"2614","MYYU",77162,"SW","●"
"2615","MYYU",77162,"Transects",NA
"2616","MYYU",79018,"NE","○"
"2617","MYYU",79018,"NW","●"
"2618","MYYU",79018,"SE","○"
"2619","MYYU",79018,"SW","●"
"2620","MYYU",79018,"Transects",NA
"2621","MYYU",86074,"NE",NA
"2622","MYYU",86074,"SW","○"
"2623","MYYU",89962,"NE",NA
"2624","MYYU",89962,"SE","●"
"2625","MYYU",89962,"SW","●"
"2626","MYYU",93290,"NW","●"
"2627","MYYU",93290,"SE","●"
"2628","MYYU",93290,"SW","●"
"2629","MYYU",93290,"Transects","●"
"2630","MYYU",110378,"NE","●"
"2631","MYYU",110378,"NW","○"
"2632","MYYU",110378,"SE",NA
"2633","MYYU",110378,"SW","●"
"2634","MYYU",114602,"NE","●"
"2635","MYYU",114602,"NW","○"
"2636","MYYU",114602,"SE","●"
"2637","MYYU",114602,"SW","●"
"2638","MYYU",115322,"NW","●"
"2639","MYYU",115322,"SE","●"
"2640","MYYU",115322,"SW","●"
"2641","MYYU",127850,"NW","○"
"2642","MYYU",127850,"SE1",NA
"2643","MYYU",127850,"SW","●"
"2644","MYYU",132650,"SE","○"
"2645","MYYU",132650,"SW",NA
"2646","MYYU",143274,"NE","●"
"2647","MYYU",143274,"NW","●"
"2648","MYYU",143274,"SE","●"
"2649","MYYU",143274,"SW","●"
"2650","MYYU",145578,"NE","●"
"2651","MYYU",145578,"NW","○"
"2652","MYYU",145578,"SE","○"
"2653","MYYU",145578,"SW","●"
"2654","MYYU",147306,"NE1","●"
"2655","MYYU",147306,"NE2","●"
"2656","MYYU",147306,"SE1","○"
"2657","MYYU",147306,"SE2","●"
"2658","MYYU",147306,"Transects",NA
"2659","MYYU",151210,"NE","●"
"2660","MYYU",175354,"SW",NA
"2661","MYYU",186330,"NE",NA
"2662","MYYU",186330,"NW",NA
"2663","MYYU",186490,"NW","○"
"2664","MYYU",186490,"SW","○"
"2665","MYYU",194666,"NE","●"
"2666","MYYU",194666,"SE1","●"
"2667","MYYU",194666,"SE2","●"
"2668","MYYU",195242,"SE","●"
"2669","MYYU",195242,"SE2","●"
"2670","MYYU",195242,"SW","●"
"2671","MYYU",195242,"SW2","●"
"2672","MYYU",195242,"SW3","●"
"2673","MYYU",206394,"NE",NA
"2674","MYYU",206394,"NW",NA
"2675","MYYU",206394,"SE",NA
"2676","MYYU",206394,"SW",NA
"2677","MYYU",212266,"NE","○"
"2678","MYYU",212266,"NW","○"
"2679","MYYU",212266,"SE","●"
"2680","MYYU",212266,"SW","●"
"2681","MYYU",212266,"Transects",NA
"2682","MYYU",212906,"NW","●"
"2683","MYYU",212906,"SE","●"
"2684","MYYU",212906,"SW","●"
"2685","MYYU",216746,"NW","●"
"2686","MYYU",216746,"SE","●"
"2687","MYYU",216746,"SW1","●"
"2688","MYYU",216746,"SW2","●"
"2689","MYYU",218282,"SE","○"
"2690","MYYU",218282,"SW","●"
"2691","MYYU",219626,"SW","●"
"2692","MYYU",230186,"NE","●"
"2693","MYYU",230186,"SE","●"
"2694","MYYU",230186,"Transects","●"
"2695","MYYU",241002,"NE","○"
"2696","MYYU",241002,"NW","●"
"2697","MYYU",241002,"Transects",NA
"2698","MYYU",243562,"NE","○"
"2699","MYYU",243562,"SE","○"
"2700","MYYU",243562,"SW2",NA
"2701","MYYU",252394,"NW","●"
"2702","MYYU",265749,"NW","●"
"2703","MYYU",265749,"SE","●"
"2704","MYYU",265749,"SW","●"
"2705","MYYU",268521,"NE","●"
"2706","MYYU",268521,"NW","○"
"2707","MYYU",268521,"SE","●"
"2708","MYYU",268521,"Transects",NA
"2709","MYYU",271731,"SE1","○"
"2710","MYYU",271731,"SE2",NA
"2711","MYYU",271731,"SW","○"
"2712","MYYU",273050,"NE","●"
"2713","MYYU",273050,"NE2","○"
"2714","MYYU",273050,"SE1","●"
"2715","MYYU",273050,"SE2","●"
"2716","MYYU",283586,"NE",NA
"2717","MYYU",283586,"NW",NA
"2718","MYYU",283586,"SE",NA
"2719","MYYU",283586,"SW",NA
"2720","MYYU",294832,"NE",NA
"2721","MYYU",294832,"NW",NA
"2722","MYYU",294832,"SE",NA
"2723","MYYU",294832,"SW",NA
"2724","MYYU",294832,"Transects",NA
"2725","MYYU",317428,"NE","○"
"2726","MYYU",317428,"NW",NA
"2727","MYYU",317428,"SE","●"
"2728","MYYU",326072,"NW","●"
"2729","MYYU",326072,"SW","●"
"2730","MYYU",326072,"Transects",NA
"2731","PAHE",986,"NE",NA
"2732","PAHE",986,"SE",NA
"2733","PAHE",1194,"NW",NA
"2734","PAHE",1194,"SW2",NA
"2735","PAHE",5994,"NE",NA
"2736","PAHE",5994,"SE",NA
"2737","PAHE",6202,"NE",NA
"2738","PAHE",6202,"SW",NA
"2739","PAHE",9466,"NE",NA
"2740","PAHE",9466,"NW",NA
"2741","PAHE",9466,"SE",NA
"2742","PAHE",9466,"SW",NA
"2743","PAHE",9466,"Transects",NA
"2744","PAHE",12522,"NW",NA
"2745","PAHE",12522,"SE",NA
"2746","PAHE",16426,"NE",NA
"2747","PAHE",16426,"SE",NA
"2748","PAHE",17706,"NW",NA
"2749","PAHE",17706,"SE",NA
"2750","PAHE",17706,"Transects",NA
"2751","PAHE",19514,"SW",NA
"2752","PAHE",20330,"NE",NA
"2753","PAHE",20330,"SE",NA
"2754","PAHE",20330,"SW1","○"
"2755","PAHE",20330,"SW2",NA
"2756","PAHE",20730,"NE",NA
"2757","PAHE",20730,"NW",NA
"2758","PAHE",20730,"SE",NA
"2759","PAHE",20730,"SW",NA
"2760","PAHE",20730,"Transects",NA
"2761","PAHE",26170,"NE",NA
"2762","PAHE",26170,"NW",NA
"2763","PAHE",26170,"SE",NA
"2764","PAHE",26170,"SW",NA
"2765","PAHE",37274,"NE",NA
"2766","PAHE",37274,"SE",NA
"2767","PAHE",37274,"SW",NA
"2768","PAHE",42026,"NE",NA
"2769","PAHE",42026,"NW",NA
"2770","PAHE",42026,"SE",NA
"2771","PAHE",42026,"SW",NA
"2772","PAHE",47210,"NE",NA
"2773","PAHE",47210,"NW",NA
"2774","PAHE",47210,"SE",NA
"2775","PAHE",47322,"NE",NA
"2776","PAHE",47322,"NW",NA
"2777","PAHE",47322,"SW",NA
"2778","PAHE",47322,"Transects",NA
"2779","PAHE",58842,"NW",NA
"2780","PAHE",58842,"SE",NA
"2781","PAHE",58842,"SW",NA
"2782","PAHE",60586,"NW",NA
"2783","PAHE",60586,"SW",NA
"2784","PAHE",60586,"Transects",NA
"2785","PAHE",70250,"NW",NA
"2786","PAHE",70250,"Transects",NA
"2787","PAHE",73002,"NE",NA
"2788","PAHE",73002,"SE",NA
"2789","PAHE",73002,"SW",NA
"2790","PAHE",73002,"Transects",NA
"2791","PAHE",73786,"NW",NA
"2792","PAHE",73786,"SE",NA
"2793","PAHE",73786,"Transects",NA
"2794","PAHE",77162,"NW1",NA
"2795","PAHE",77162,"NW2",NA
"2796","PAHE",77162,"SW",NA
"2797","PAHE",77162,"Transects",NA
"2798","PAHE",79018,"NE",NA
"2799","PAHE",79018,"NW",NA
"2800","PAHE",79018,"SE",NA
"2801","PAHE",79018,"SW",NA
"2802","PAHE",79018,"Transects",NA
"2803","PAHE",86074,"NE",NA
"2804","PAHE",86074,"SW",NA
"2805","PAHE",89962,"NE",NA
"2806","PAHE",89962,"SE",NA
"2807","PAHE",89962,"SW","○"
"2808","PAHE",93290,"NW",NA
"2809","PAHE",93290,"SE",NA
"2810","PAHE",93290,"SW",NA
"2811","PAHE",93290,"Transects",NA
"2812","PAHE",110378,"NE",NA
"2813","PAHE",110378,"NW","●"
"2814","PAHE",110378,"SE",NA
"2815","PAHE",110378,"SW",NA
"2816","PAHE",114602,"NE",NA
"2817","PAHE",114602,"NW",NA
"2818","PAHE",114602,"SE",NA
"2819","PAHE",114602,"SW",NA
"2820","PAHE",115322,"NW",NA
"2821","PAHE",115322,"SE",NA
"2822","PAHE",115322,"SW",NA
"2823","PAHE",127850,"NW",NA
"2824","PAHE",127850,"SE1",NA
"2825","PAHE",127850,"SW",NA
"2826","PAHE",132650,"SE",NA
"2827","PAHE",132650,"SW",NA
"2828","PAHE",143274,"NE",NA
"2829","PAHE",143274,"NW",NA
"2830","PAHE",143274,"SE",NA
"2831","PAHE",143274,"SW",NA
"2832","PAHE",145578,"NE",NA
"2833","PAHE",145578,"NW",NA
"2834","PAHE",145578,"SE",NA
"2835","PAHE",145578,"SW",NA
"2836","PAHE",147306,"NE1",NA
"2837","PAHE",147306,"NE2",NA
"2838","PAHE",147306,"SE1",NA
"2839","PAHE",147306,"SE2",NA
"2840","PAHE",147306,"Transects",NA
"2841","PAHE",151210,"NE",NA
"2842","PAHE",175354,"SW",NA
"2843","PAHE",186330,"NE",NA
"2844","PAHE",186330,"NW",NA
"2845","PAHE",186490,"NW",NA
"2846","PAHE",186490,"SW",NA
"2847","PAHE",194666,"NE",NA
"2848","PAHE",194666,"SE1",NA
"2849","PAHE",194666,"SE2",NA
"2850","PAHE",195242,"SE",NA
"2851","PAHE",195242,"SE2",NA
"2852","PAHE",195242,"SW",NA
"2853","PAHE",195242,"SW2",NA
"2854","PAHE",195242,"SW3",NA
"2855","PAHE",206394,"NE",NA
"2856","PAHE",206394,"NW",NA
"2857","PAHE",206394,"SE",NA
"2858","PAHE",206394,"SW",NA
"2859","PAHE",212266,"NE",NA
"2860","PAHE",212266,"NW",NA
"2861","PAHE",212266,"SE",NA
"2862","PAHE",212266,"SW",NA
"2863","PAHE",212266,"Transects",NA
"2864","PAHE",212906,"NW",NA
"2865","PAHE",212906,"SE",NA
"2866","PAHE",212906,"SW",NA
"2867","PAHE",216746,"NW",NA
"2868","PAHE",216746,"SE",NA
"2869","PAHE",216746,"SW1",NA
"2870","PAHE",216746,"SW2",NA
"2871","PAHE",218282,"SE",NA
"2872","PAHE",218282,"SW",NA
"2873","PAHE",219626,"SW",NA
"2874","PAHE",230186,"NE",NA
"2875","PAHE",230186,"SE",NA
"2876","PAHE",230186,"Transects",NA
"2877","PAHE",241002,"NE",NA
"2878","PAHE",241002,"NW",NA
"2879","PAHE",241002,"Transects",NA
"2880","PAHE",243562,"NE",NA
"2881","PAHE",243562,"SE",NA
"2882","PAHE",243562,"SW2",NA
"2883","PAHE",252394,"NW",NA
"2884","PAHE",265749,"NW",NA
"2885","PAHE",265749,"SE",NA
"2886","PAHE",265749,"SW",NA
"2887","PAHE",268521,"NE",NA
"2888","PAHE",268521,"NW",NA
"2889","PAHE",268521,"SE",NA
"2890","PAHE",268521,"Transects",NA
"2891","PAHE",271731,"SE1",NA
"2892","PAHE",271731,"SE2",NA
"2893","PAHE",271731,"SW",NA
"2894","PAHE",273050,"NE",NA
"2895","PAHE",273050,"NE2",NA
"2896","PAHE",273050,"SE1",NA
"2897","PAHE",273050,"SE2",NA
"2898","PAHE",283586,"NE",NA
"2899","PAHE",283586,"NW",NA
"2900","PAHE",283586,"SE",NA
"2901","PAHE",283586,"SW",NA
"2902","PAHE",294832,"NE",NA
"2903","PAHE",294832,"NW",NA
"2904","PAHE",294832,"SE",NA
"2905","PAHE",294832,"SW",NA
"2906","PAHE",294832,"Transects",NA
"2907","PAHE",317428,"NE",NA
"2908","PAHE",317428,"NW",NA
"2909","PAHE",317428,"SE",NA
"2910","PAHE",326072,"NW",NA
"2911","PAHE",326072,"SW",NA
"2912","PAHE",326072,"Transects",NA
